timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
2018/09/17 17:08:01,451,Index Page,200,OK,Business Scenario 1-24,text,true,,79530,334,28,28,312,0,0
2018/09/17 17:08:00,1741,Load Validation Item,200,OK,Business Scenario 1-10,text,true,,255136,518728,28,28,1048,0,0
2018/09/17 17:08:01,736,Load Initial Calendar,200,OK,Business Scenario 1-22,text,true,,55341,1025,28,28,595,0,283
2018/09/17 17:07:59,3085,Confirmation,200,OK,Business Scenario 1-1,text,true,,26853,519766,28,28,3084,0,289
2018/09/17 17:07:59,3151,Confirmation,200,OK,Business Scenario 1-3,text,true,,25732,518774,28,28,3150,0,287
2018/09/17 17:08:00,1461,Login,200,OK,Business Scenario 1-26,text,true,,66349,1686,28,28,939,0,604
2018/09/17 17:08:01,336,Load Initial Calendar,200,OK,Business Scenario 1-24,text,true,,55326,1025,29,29,332,0,0
2018/09/17 17:08:01,455,Index Page Lazy Data,200,OK,Business Scenario 1-20,text,true,,7469,761,29,29,455,0,0
2018/09/17 17:07:59,3217,Confirmation,200,OK,Business Scenario 1-4,text,true,,25739,518774,29,29,3216,0,286
2018/09/17 17:07:59,2338,Monthly Attendance Start,200,OK,Business Scenario 1-14,text,true,,788956,438,29,29,1345,0,0
2018/09/17 17:08:02,374,Index Page Lazy Data,200,OK,Business Scenario 1-22,text,true,,7469,761,29,29,374,0,0
2018/09/17 17:08:01,672,Index Page Lazy Data,200,OK,Business Scenario 1-23,text,true,,7469,761,29,29,672,0,285
2018/09/17 17:08:01,633,Index Page,200,OK,Business Scenario 1-25,text,true,,79564,334,29,29,492,0,0
2018/09/17 17:08:01,1419,Login,200,OK,Business Scenario 1-27,text,true,,66339,1686,29,29,910,0,603
2018/09/17 17:08:02,507,Logout,200,OK,Business Scenario 1-3,text,true,,3862,739,30,30,506,0,291
2018/09/17 17:08:02,631,Logout,200,OK,Business Scenario 1-1,text,true,,3862,739,29,29,631,0,284
2018/09/17 17:08:01,974,Load Initial Calendar,200,OK,Business Scenario 1-21,text,true,,55341,1025,28,28,695,0,284
2018/09/17 17:08:02,471,Input Page Lazy Data,200,OK,Business Scenario 1-14,text,true,,7469,885,28,28,471,0,283
2018/09/17 17:08:02,482,Logout,200,OK,Business Scenario 1-4,text,true,,3856,739,28,28,482,0,284
2018/09/17 17:08:01,1403,Login,200,OK,Business Scenario 1-28,text,true,,66340,1686,27,27,900,0,623
2018/09/17 17:08:02,682,Index Page,200,OK,Business Scenario 1-26,text,true,,79563,334,27,27,403,0,0
2018/09/17 17:08:00,2860,Monthly Attendance Start,200,OK,Business Scenario 1-16,text,true,,789156,438,27,27,1586,0,0
